DateTime,Power_Training_Predicted_Values
00:00.0,20.643465
00:00.0,37.854053
00:00.0,34.071415
00:00.0,28.05456
00:00.0,18.964834
00:00.0,29.782295
00:00.0,37.67812
00:00.0,28.718813
00:00.0,19.173025
00:00.0,16.877184
00:00.0,15.565719
00:00.0,15.90739
00:00.0,19.505337
00:00.0,18.575546
00:00.0,15.039499
00:00.0,12.879472
00:00.0,14.352677
00:00.0,20.982597
00:00.0,33.668068
00:00.0,41.76653
00:00.0,47.309135
00:00.0,45.468952
00:00.0,51.11428
00:00.0,41.1858
00:00.0,35.779686
00:00.0,34.551907
00:00.0,28.022877
00:00.0,29.726847
00:00.0,25.135857
00:00.0,23.627121
00:00.0,29.263987
00:00.0,20.537525
00:00.0,9.635106
00:00.0,4.819142
00:00.0,6.494307
00:00.0,6.182166
00:00.0,7.0915513
00:00.0,11.4513035
00:00.0,7.999823
00:00.0,8.925043
00:00.0,6.721719
00:00.0,5.5552173
00:00.0,9.949064
00:00.0,14.536552
00:00.0,14.287968
00:00.0,8.734561
00:00.0,10.819451
00:00.0,9.54103
00:00.0,9.643969
00:00.0,7.699734
00:00.0,5.921712
00:00.0,4.534901
00:00.0,4.846144
00:00.0,4.2489457
00:00.0,4.7910566
00:00.0,4.6128626
00:00.0,1.8311586
00:00.0,0.42683533
00:00.0,1.3391335
00:00.0,0.7773025
00:00.0,0.5670461
00:00.0,0.92383265
00:00.0,0.8282552
00:00.0,0.8414962
00:00.0,0.93481433
00:00.0,2.3498876
00:00.0,4.1310477
00:00.0,1.5701313
00:00.0,1.9023705
00:00.0,2.5017288
00:00.0,2.7993636
00:00.0,5.6018205
00:00.0,6.6735163
00:00.0,14.872973
00:00.0,16.38088
00:00.0,11.111896
00:00.0,6.3324766
00:00.0,6.9770837
00:00.0,6.9816628
00:00.0,4.7368317
00:00.0,1.3988947
00:00.0,1.0029972
00:00.0,1.901046
00:00.0,3.4219437
00:00.0,3.3603468
00:00.0,4.289261
00:00.0,6.8688912
00:00.0,9.115502
00:00.0,10.950542
00:00.0,14.408251
00:00.0,20.916084
00:00.0,35.169983
00:00.0,40.068584
00:00.0,41.91924
00:00.0,38.856956
00:00.0,41.876965
00:00.0,25.72508
00:00.0,32.077995
00:00.0,30.261185
00:00.0,28.50206
00:00.0,20.77003
00:00.0,25.253965
00:00.0,29.840103
00:00.0,20.15388
00:00.0,5.011692
00:00.0,3.877674
00:00.0,8.0716715
00:00.0,12.679814
00:00.0,16.09045
00:00.0,13.014719
00:00.0,12.064871
00:00.0,12.486711
00:00.0,16.086897
00:00.0,14.141924
00:00.0,23.011665
00:00.0,35.42818
00:00.0,18.651623
00:00.0,5.343255
00:00.0,13.030824
00:00.0,4.1771445
00:00.0,2.1350815
00:00.0,0.9702201
00:00.0,0.3153385
00:00.0,0.13278395
00:00.0,0.28098813
00:00.0,0.2757031
00:00.0,0.24541813
00:00.0,0.1276806
00:00.0,0.07069343
00:00.0,0.08662444
00:00.0,0.28499126
00:00.0,0.82160556
00:00.0,1.4843887
00:00.0,2.079035
00:00.0,3.3601704
00:00.0,3.7323823
00:00.0,3.6293237
00:00.0,6.4697027
00:00.0,12.320736
00:00.0,25.43619
00:00.0,29.077862
00:00.0,34.434757
00:00.0,37.839413
00:00.0,19.84818
00:00.0,15.978199
00:00.0,8.152897
00:00.0,3.5456772
00:00.0,5.38131
00:00.0,4.0431476
00:00.0,1.3822052
00:00.0,0.6342877
00:00.0,0.19878602
00:00.0,0.07962376
00:00.0,0.06356883
00:00.0,0.2771798
00:00.0,0.37344414
00:00.0,0.55708593
00:00.0,1.0105593
00:00.0,0.84802705
00:00.0,1.2742316
00:00.0,1.1363606
00:00.0,1.7690299
00:00.0,1.2908924
00:00.0,0.89522177
00:00.0,5.2123604
00:00.0,12.328561
00:00.0,7.0204263
00:00.0,2.509977
00:00.0,8.669689
00:00.0,2.2644305
00:00.0,14.809367
00:00.0,8.080821
00:00.0,20.211731
00:00.0,25.869337
00:00.0,30.087461
00:00.0,14.109993
00:00.0,3.1269116
00:00.0,2.2723467
00:00.0,1.4972653
00:00.0,0.6389375
00:00.0,0.34967422
00:00.0,0.7136471
00:00.0,1.2472471
00:00.0,0.70092696
00:00.0,1.4995811
00:00.0,1.1819108
00:00.0,1.2772136
00:00.0,0.70248646
00:00.0,0.6405813
00:00.0,0.6773503
00:00.0,5.5692616
00:00.0,1.070515
00:00.0,0.69626147
00:00.0,0.31737825
00:00.0,0.4158268
00:00.0,0.29761574
00:00.0,0.5487101
00:00.0,0.6432734
00:00.0,0.21377856
00:00.0,0.22076961
00:00.0,0.16104284
00:00.0,0.20416307
00:00.0,0.56536734
00:00.0,0.61937964
00:00.0,0.90175927
00:00.0,1.1411449
00:00.0,1.9991887
00:00.0,1.0933638
00:00.0,2.197633
00:00.0,1.6488106
00:00.0,4.2822843
00:00.0,6.3121915
00:00.0,9.313978
00:00.0,11.281898
00:00.0,17.459293
00:00.0,14.171667
00:00.0,19.736713
00:00.0,6.473253
00:00.0,20.82632
00:00.0,19.75975
00:00.0,25.56258
00:00.0,17.996943
00:00.0,19.654608
00:00.0,8.696377
00:00.0,3.3987906
00:00.0,2.2981832
00:00.0,1.230519
00:00.0,1.035394
00:00.0,1.2126422
00:00.0,4.586723
00:00.0,3.1066976
00:00.0,4.7094107
00:00.0,16.707407
00:00.0,14.201999
00:00.0,4.4091024
00:00.0,1.7523663
00:00.0,2.728195
00:00.0,15.236514
00:00.0,37.4837
00:00.0,31.15379
00:00.0,10.457532
00:00.0,14.4933605
00:00.0,29.881027
00:00.0,12.985331
00:00.0,2.7834675
00:00.0,3.8805954
00:00.0,2.5993736
00:00.0,2.406155
00:00.0,0.6304769
00:00.0,0.7263782
00:00.0,0.46889162
00:00.0,0.46581507
00:00.0,0.89113104
00:00.0,1.0227138
00:00.0,1.0953121
00:00.0,4.1237645
00:00.0,13.603063
00:00.0,8.818146
00:00.0,17.019955
00:00.0,17.627693
00:00.0,29.285988
00:00.0,22.324722
00:00.0,11.228503
00:00.0,6.58153
00:00.0,1.975194
00:00.0,1.8640525
00:00.0,1.6136546
00:00.0,1.4583468
00:00.0,1.9131944
00:00.0,1.4537306
00:00.0,4.3060546
00:00.0,4.557504
00:00.0,0.76074415
00:00.0,0.9251251
00:00.0,2.010775
00:00.0,1.5031292
00:00.0,3.9022095
00:00.0,8.387666
00:00.0,9.588106
00:00.0,10.826099
00:00.0,13.148649
00:00.0,14.576535
00:00.0,22.93187
00:00.0,19.681192
00:00.0,23.831734
00:00.0,26.578138
00:00.0,44.108437
00:00.0,39.191917
00:00.0,37.721077
00:00.0,27.339882
00:00.0,26.582727
00:00.0,19.880632
00:00.0,16.410053
00:00.0,11.742756
00:00.0,16.559177
00:00.0,6.693284
00:00.0,1.6272564
00:00.0,2.63793
00:00.0,2.1664186
00:00.0,7.6883926
00:00.0,6.3438077
00:00.0,5.974091
00:00.0,6.7278
00:00.0,7.547665
00:00.0,8.310436
00:00.0,8.544571
00:00.0,9.755906
00:00.0,18.113579
00:00.0,15.649551
00:00.0,17.207972
00:00.0,16.930841
00:00.0,7.922568
00:00.0,2.50313
00:00.0,1.5027167
00:00.0,0.38988084
00:00.0,0.26211515
00:00.0,2.9673045
00:00.0,2.0366502
00:00.0,5.215021
00:00.0,9.391816
00:00.0,3.295956
00:00.0,1.190808
00:00.0,0.83908236
00:00.0,0.15941536
00:00.0,0.26939127
00:00.0,0.2857473
00:00.0,0.66707027
00:00.0,0.85637367
00:00.0,4.52449
00:00.0,1.8735316
00:00.0,2.3619745
00:00.0,17.103556
00:00.0,23.929237
00:00.0,36.71027
00:00.0,40.791756
00:00.0,32.258633
00:00.0,19.730705
00:00.0,16.140312
00:00.0,6.3347993
00:00.0,2.1041176
00:00.0,1.571058
00:00.0,0.59611577
00:00.0,6.1352572
00:00.0,4.2653327
00:00.0,3.78388
00:00.0,0.6306366
00:00.0,0.673263
00:00.0,0.36596024
00:00.0,0.4476791
00:00.0,0.43688533
00:00.0,2.5893893
00:00.0,6.2413025
00:00.0,12.4939165
00:00.0,17.188072
00:00.0,24.730755
00:00.0,46.798626
00:00.0,36.72876
00:00.0,38.019928
00:00.0,26.994915
00:00.0,31.223028
00:00.0,32.05395
00:00.0,7.625034
00:00.0,9.455378
00:00.0,26.780382
00:00.0,38.747993
00:00.0,38.165142
00:00.0,40.164852
00:00.0,25.849293
00:00.0,5.434071
00:00.0,13.717351
00:00.0,16.542067
00:00.0,14.4740305
00:00.0,16.295275
00:00.0,14.774647
00:00.0,17.638155
00:00.0,22.807522
00:00.0,28.336931
00:00.0,8.48947
00:00.0,3.762465
00:00.0,3.671879
00:00.0,0.85337603
00:00.0,11.338434
00:00.0,41.38392
00:00.0,46.331375
00:00.0,38.027447
00:00.0,31.13284
00:00.0,23.80756
00:00.0,11.930978
00:00.0,3.1719062
00:00.0,0.71979475
00:00.0,0.22327766
00:00.0,0.044100404
00:00.0,0.006145895
00:00.0,-0.013457656
00:00.0,0.1955277
00:00.0,0.9545219
00:00.0,0.7544487
00:00.0,1.2964396
00:00.0,0.46448717
00:00.0,0.64600486
00:00.0,1.1016217
00:00.0,1.0237675
00:00.0,1.4831133
00:00.0,3.8927543
00:00.0,10.93986
00:00.0,12.945079
00:00.0,12.34964
00:00.0,17.672514
00:00.0,16.77773
00:00.0,4.232164
00:00.0,0.8869897
00:00.0,0.5262973
00:00.0,0.2587034
00:00.0,0.2144092
00:00.0,0.06519705
00:00.0,-0.002998769
00:00.0,-0.001821637
00:00.0,-0.018296659
00:00.0,0.21493858
00:00.0,0.78018546
00:00.0,0.6181189
00:00.0,1.4448183
00:00.0,1.8708451
00:00.0,1.8434689
00:00.0,5.906426
00:00.0,7.911017
00:00.0,26.20647
00:00.0,37.721607
00:00.0,50.547012
00:00.0,50.795307
00:00.0,48.232113
00:00.0,47.037
00:00.0,48.569298
00:00.0,44.017082
00:00.0,43.878292
00:00.0,43.647686
00:00.0,45.371708
00:00.0,46.432777
00:00.0,45.968895
00:00.0,37.70233
00:00.0,8.449834
00:00.0,10.31149
00:00.0,13.155061
00:00.0,22.008474
00:00.0,27.17805
00:00.0,25.762102
00:00.0,26.495588
00:00.0,29.002707
00:00.0,34.39677
00:00.0,25.722868
00:00.0,28.240204
00:00.0,41.34517
00:00.0,48.926846
00:00.0,49.130966
00:00.0,53.618248
00:00.0,52.408695
00:00.0,52.803
00:00.0,53.270714
00:00.0,53.456486
00:00.0,53.261154
00:00.0,53.607204
00:00.0,53.92226
00:00.0,53.260593
00:00.0,48.2714
00:00.0,19.412968
00:00.0,19.778488
00:00.0,18.466738
00:00.0,17.654696
00:00.0,20.133331
00:00.0,23.051636
00:00.0,23.577602
00:00.0,29.355898
00:00.0,31.242294
00:00.0,35.20019
00:00.0,47.088768
00:00.0,54.10851
00:00.0,54.218227
00:00.0,54.271626
00:00.0,53.04229
00:00.0,49.74323
00:00.0,39.04895
00:00.0,41.39282
00:00.0,24.254618
00:00.0,25.461374
00:00.0,18.785677
00:00.0,15.094962
00:00.0,12.474286
00:00.0,4.9920316
00:00.0,0.8366351
00:00.0,0.26956236
00:00.0,0.18145391
00:00.0,0.15633628
00:00.0,0.45635664
00:00.0,2.1576385
00:00.0,2.4721768
00:00.0,9.015099
00:00.0,10.816195
00:00.0,20.689203
00:00.0,31.843607
00:00.0,38.103706
00:00.0,55.750374
00:00.0,50.141006
00:00.0,52.596527
00:00.0,53.642937
00:00.0,53.3493
00:00.0,52.934628
00:00.0,44.072487
00:00.0,45.699905
00:00.0,37.446346
00:00.0,47.269714
00:00.0,52.74178
00:00.0,42.450813
00:00.0,23.445618
00:00.0,30.341217
00:00.0,36.207127
00:00.0,30.04287
00:00.0,29.965424
00:00.0,20.512135
00:00.0,34.410088
00:00.0,43.727837
00:00.0,45.005703
00:00.0,44.745434
00:00.0,41.195435
00:00.0,39.8237
00:00.0,41.286945
00:00.0,43.28164
00:00.0,39.624683
00:00.0,26.611782
00:00.0,35.78668
00:00.0,39.164043
00:00.0,39.368454
00:00.0,33.948868
00:00.0,30.651491
00:00.0,28.42134
00:00.0,28.595846
00:00.0,29.848738
00:00.0,3.8502438
00:00.0,10.579076
00:00.0,20.606369
00:00.0,20.590408
00:00.0,18.008814
00:00.0,19.11464
00:00.0,19.469326
00:00.0,13.884164
00:00.0,18.803598
00:00.0,27.806763
00:00.0,44.018166
00:00.0,52.24648
00:00.0,50.710236
00:00.0,52.759693
00:00.0,48.522964
00:00.0,39.695656
00:00.0,31.485003
00:00.0,37.413136
00:00.0,37.499237
00:00.0,26.446226
00:00.0,28.010157
00:00.0,33.617924
00:00.0,22.943035
00:00.0,15.040522
00:00.0,2.1763964
00:00.0,4.3029757
00:00.0,11.795122
00:00.0,13.787946
00:00.0,10.612664
00:00.0,12.395244
00:00.0,12.907951
00:00.0,11.670783
00:00.0,14.787048
00:00.0,17.305983
00:00.0,32.292656
00:00.0,45.844006
00:00.0,43.872204
00:00.0,44.161335
00:00.0,34.572582
00:00.0,24.159904
00:00.0,24.1048
00:00.0,17.08709
00:00.0,6.8660874
00:00.0,4.682634
00:00.0,1.4719934
00:00.0,1.9055777
00:00.0,2.3856983
00:00.0,0.2733456
00:00.0,0.2551637
00:00.0,-0.019703269
00:00.0,0.104996026
00:00.0,0.2852109
00:00.0,5.555551
00:00.0,4.092323
00:00.0,3.4586926
00:00.0,5.320029
00:00.0,8.997025
00:00.0,20.515219
00:00.0,22.395699
00:00.0,36.277737
00:00.0,36.733467
00:00.0,37.28195
00:00.0,29.893818
00:00.0,27.41171
00:00.0,13.970877
00:00.0,2.532784
00:00.0,1.1487644
00:00.0,0.18705416
00:00.0,0.2601889
00:00.0,0.039605558
00:00.0,0.07334274
00:00.0,0.019240558
00:00.0,-0.07627982
00:00.0,-0.07923412
00:00.0,-0.02071917
00:00.0,0.13088694
00:00.0,0.4311623
00:00.0,0.6761444
00:00.0,1.8990533
00:00.0,3.04173
00:00.0,8.487813
00:00.0,9.809014
00:00.0,23.74026
00:00.0,34.02329
00:00.0,31.417814
00:00.0,17.986065
00:00.0,23.16462
00:00.0,22.751183
00:00.0,18.984783
00:00.0,6.7034407
00:00.0,2.4286816
00:00.0,1.5216318
00:00.0,2.4646606
00:00.0,1.2035528
00:00.0,0.24971789
00:00.0,0.095152974
00:00.0,0.120657355
00:00.0,-0.06767583
00:00.0,-0.012633324
00:00.0,0.14692569
00:00.0,0.17490807
00:00.0,0.15192443
00:00.0,0.35117838
00:00.0,0.4991815
00:00.0,0.4760406
00:00.0,0.7093787
00:00.0,3.4380345
00:00.0,0.88686013
00:00.0,0.679113
00:00.0,0.31428882
00:00.0,0.09746164
00:00.0,0.06606257
00:00.0,0.07013196
00:00.0,0.1540049
00:00.0,0.23944417
00:00.0,0.14997682
00:00.0,0.15027788
00:00.0,0.24483612
00:00.0,0.19291785
00:00.0,0.7468415
00:00.0,0.5889807
00:00.0,-0.002378404
00:00.0,0.05382842
00:00.0,0.05664015
00:00.0,0.12858877
00:00.0,0.38579398
00:00.0,0.44378728
00:00.0,0.52806973
00:00.0,0.6073917
00:00.0,0.73535067
00:00.0,0.89245
00:00.0,0.35124803
00:00.0,0.19946161
00:00.0,3.6160393
00:00.0,3.8215082
00:00.0,1.095557
00:00.0,3.4968498
00:00.0,0.5699598
00:00.0,3.6405604
00:00.0,5.1064277
00:00.0,4.9251213
00:00.0,7.144053
00:00.0,6.7431417
00:00.0,5.677176
00:00.0,4.32698
00:00.0,0.39554286
00:00.0,0.5568149
00:00.0,0.16878009
00:00.0,0.15936494
00:00.0,0.2899843
00:00.0,0.74863815
00:00.0,1.0319548
00:00.0,0.8950887
00:00.0,0.8299353
00:00.0,0.47001147
00:00.0,0.20318785
00:00.0,0.16047117
00:00.0,2.6559906
00:00.0,1.3297138
00:00.0,0.419823
00:00.0,1.4798802
00:00.0,0.45985395
00:00.0,0.53533304
00:00.0,0.61761135
00:00.0,0.53741056
00:00.0,0.20853612
00:00.0,0.33972478
00:00.0,4.0383124
00:00.0,1.036687
00:00.0,0.10635793
00:00.0,0.81183296
00:00.0,1.6648543
00:00.0,5.064859
00:00.0,3.219114
00:00.0,8.499973
00:00.0,5.719536
00:00.0,8.271668
00:00.0,10.145346
00:00.0,10.284178
00:00.0,11.48045
00:00.0,21.374084
00:00.0,17.912273
00:00.0,7.3148823
00:00.0,13.549002
00:00.0,14.337157
00:00.0,15.327244
00:00.0,8.877667
00:00.0,3.8796492
00:00.0,1.0795062
00:00.0,0.139023
00:00.0,0.33663198
00:00.0,0.5704999
00:00.0,0.31910723
00:00.0,0.09522039
00:00.0,0.08311999
00:00.0,0.10151535
00:00.0,0.34550568
00:00.0,0.7358999
00:00.0,2.845267
00:00.0,9.676676
00:00.0,1.5925097
00:00.0,1.1493361
00:00.0,0.25049245
00:00.0,6.155223
00:00.0,1.9592307
00:00.0,13.041051
00:00.0,22.338314
00:00.0,1.6643598
00:00.0,2.2123454
00:00.0,0.48250997
00:00.0,1.3102423
00:00.0,0.13666227
00:00.0,0.11373332
00:00.0,0.41494417
00:00.0,0.90726376
00:00.0,0.12183508
00:00.0,-0.043946683
00:00.0,-0.049336493
00:00.0,0.013067365
00:00.0,2.1114817
00:00.0,0.677708
00:00.0,0.42885846
00:00.0,0.75704837
00:00.0,0.7187817
00:00.0,0.71488667
00:00.0,1.1113836
00:00.0,13.975648
00:00.0,13.914512
00:00.0,45.430573
00:00.0,20.514963
00:00.0,16.601038
00:00.0,24.686687
00:00.0,8.290657
00:00.0,26.198818
00:00.0,46.564655
00:00.0,39.07053
00:00.0,39.4192
00:00.0,37.958893
00:00.0,48.834686
00:00.0,50.137302
00:00.0,32.861732
00:00.0,33.773182
00:00.0,32.219296
00:00.0,26.833878
00:00.0,18.90745
00:00.0,21.777466
00:00.0,20.166153
00:00.0,15.970043
00:00.0,15.147485
00:00.0,13.380594
00:00.0,18.811342
00:00.0,10.876962
00:00.0,15.385972
00:00.0,23.9599
00:00.0,11.969907
00:00.0,9.185025
00:00.0,5.950201
00:00.0,4.849042
00:00.0,2.9486141
00:00.0,3.9121752
00:00.0,3.3873005
00:00.0,3.8282685
00:00.0,10.928349
00:00.0,18.34081
00:00.0,7.188383
00:00.0,5.422815
00:00.0,8.205217
00:00.0,14.1630745
00:00.0,16.959137
00:00.0,21.433353
00:00.0,25.906635
00:00.0,24.803818
00:00.0,22.599442
00:00.0,28.29174
00:00.0,39.608944
00:00.0,53.177708
00:00.0,55.25781
00:00.0,51.301376
00:00.0,50.958923
00:00.0,47.862003
00:00.0,36.949383
00:00.0,28.377691
00:00.0,19.90886
00:00.0,18.095375
00:00.0,3.155161
00:00.0,0.61987
00:00.0,0.20745176
00:00.0,0.067670226
00:00.0,0.030587554
00:00.0,-0.09875983
00:00.0,0.011104345
00:00.0,-0.018307328
00:00.0,0.002421439
00:00.0,0.10154313
00:00.0,0.20559293
00:00.0,0.22309542
00:00.0,0.25408792
00:00.0,0.35402793
00:00.0,3.9245343
00:00.0,0.93794405
00:00.0,0.17875904
00:00.0,0.065029144
00:00.0,-0.008317649
00:00.0,-0.04391855
00:00.0,0.029275477
00:00.0,0.09144163
00:00.0,0.04959631
00:00.0,0.04031992
00:00.0,0.06400335
00:00.0,-0.008711696
00:00.0,0.05665481
00:00.0,0.08213842
00:00.0,0.07375091
00:00.0,0.002565146
00:00.0,-0.036588967
00:00.0,-0.002962053
00:00.0,0.116261005
00:00.0,0.23430932
00:00.0,0.31087333
00:00.0,0.41798007
00:00.0,0.3863386
00:00.0,0.37306368
00:00.0,0.35000622
00:00.0,0.15136424
00:00.0,0.07503295
00:00.0,1.3661008
00:00.0,2.0303288
00:00.0,1.2578552
00:00.0,0.39613765
00:00.0,0.27099305
00:00.0,0.119837314
00:00.0,0.051235914
00:00.0,0.08877534
00:00.0,0.04960847
00:00.0,0.049451828
00:00.0,0.06328452
00:00.0,-0.019046903
00:00.0,0.009695649
00:00.0,-0.007294476
00:00.0,0.07352573
00:00.0,0.15372944
00:00.0,0.36933538
00:00.0,0.3234537
00:00.0,0.39045626
00:00.0,0.39025044
00:00.0,0.45918208
00:00.0,1.619384
00:00.0,6.492055
00:00.0,3.2718441
00:00.0,4.6472826
00:00.0,2.321589
00:00.0,2.0193315
00:00.0,2.4228623
00:00.0,1.4665275
00:00.0,0.9867068
00:00.0,0.86667657
00:00.0,1.5408171
00:00.0,0.6380735
00:00.0,0.3592926
00:00.0,0.12958986
00:00.0,-0.034167886
00:00.0,-0.031698406
00:00.0,-0.023399413
00:00.0,0.08457011
00:00.0,0.27204546
00:00.0,3.2610936
00:00.0,6.6414533
00:00.0,10.975953
00:00.0,8.264773
00:00.0,10.327135
00:00.0,21.811892
00:00.0,39.30443
00:00.0,36.49044
00:00.0,28.34386
00:00.0,18.378769
00:00.0,35.434135
00:00.0,18.52168
00:00.0,25.582905
00:00.0,5.0309763
00:00.0,7.790944
00:00.0,9.436761
00:00.0,4.866649
00:00.0,11.49608
00:00.0,12.755754
00:00.0,3.0226145
00:00.0,0.701008
00:00.0,2.4919386
00:00.0,4.6027784
00:00.0,4.7234335
00:00.0,5.573701
00:00.0,3.3379817
00:00.0,4.8107457
00:00.0,7.552727
00:00.0,7.7211523
00:00.0,8.408558
00:00.0,7.5089793
00:00.0,6.3940935
00:00.0,8.230111
00:00.0,5.305389
00:00.0,4.758586
00:00.0,2.8881955
00:00.0,3.8849552
00:00.0,0.6799581
00:00.0,1.7908318
00:00.0,1.3023877
00:00.0,1.2710342
00:00.0,2.2147973
00:00.0,1.6936111
00:00.0,3.0323343
00:00.0,0.33270937
00:00.0,0.6669797
00:00.0,0.84701526
00:00.0,3.7641616
00:00.0,8.177484
00:00.0,7.495746
00:00.0,12.2098465
00:00.0,13.593772
00:00.0,23.968655
00:00.0,31.027838
00:00.0,39.596928
00:00.0,34.042072
00:00.0,45.890476
00:00.0,42.278572
00:00.0,37.831387
00:00.0,33.111637
00:00.0,30.414734
00:00.0,25.96124
00:00.0,22.003824
00:00.0,23.609339
00:00.0,18.144602
00:00.0,6.684617
00:00.0,3.184243
00:00.0,0.5675886
00:00.0,0.23686048
00:00.0,0.13062033
00:00.0,0.2136276
00:00.0,0.24735442
00:00.0,0.4155905
00:00.0,0.35506913
00:00.0,0.3840301
00:00.0,0.4793746
00:00.0,0.7875436
00:00.0,2.2535217
00:00.0,2.7066336
00:00.0,8.410345
00:00.0,3.3973482
00:00.0,22.461857
00:00.0,27.466482
00:00.0,40.86446
00:00.0,41.14224
00:00.0,36.90363
00:00.0,33.57233
00:00.0,37.988865
00:00.0,32.594723
00:00.0,43.66881
00:00.0,50.460434
00:00.0,30.92303
00:00.0,7.187034
00:00.0,5.162417
00:00.0,7.639989
00:00.0,13.247603
00:00.0,9.732057
00:00.0,8.985262
00:00.0,12.9274235
00:00.0,17.862034
00:00.0,13.394422
00:00.0,26.840796
00:00.0,49.36018
00:00.0,50.289227
00:00.0,49.89534
00:00.0,51.41949
00:00.0,50.70687
00:00.0,44.703403
00:00.0,37.967674
00:00.0,45.485115
00:00.0,51.966923
00:00.0,53.350277
00:00.0,51.84086
00:00.0,51.820187
00:00.0,49.993904
00:00.0,22.066912
00:00.0,18.231537
00:00.0,18.097416
00:00.0,22.507055
00:00.0,32.80232
00:00.0,30.021912
00:00.0,28.168947
00:00.0,23.560854
00:00.0,17.763203
00:00.0,18.50505
00:00.0,20.686987
00:00.0,14.379584
00:00.0,3.5880902
00:00.0,5.305858
00:00.0,10.163709
00:00.0,5.3450007
00:00.0,17.31923
00:00.0,26.135025
00:00.0,9.855131
00:00.0,4.9595776
00:00.0,1.4811157
00:00.0,2.6074722
00:00.0,11.064835
00:00.0,34.17991
00:00.0,41.990963
00:00.0,15.546866
00:00.0,21.20609
00:00.0,26.400625
00:00.0,22.125925
00:00.0,15.000926
00:00.0,24.686813
00:00.0,23.93129
00:00.0,21.587475
00:00.0,19.907537
00:00.0,38.842873
00:00.0,47.66666
00:00.0,45.161606
00:00.0,48.57339
00:00.0,42.08463
00:00.0,50.30347
00:00.0,50.1615
00:00.0,52.006725
00:00.0,52.784233
00:00.0,48.10458
00:00.0,51.115723
00:00.0,52.1293
00:00.0,47.0033
00:00.0,41.20212
00:00.0,53.767338
00:00.0,53.24605
00:00.0,54.308826
00:00.0,54.48361
00:00.0,54.798115
00:00.0,54.713
00:00.0,54.987453
00:00.0,54.87778
00:00.0,54.7464
00:00.0,48.59785
00:00.0,46.393272
00:00.0,18.102316
00:00.0,9.018946
00:00.0,8.747132
00:00.0,2.9436083
00:00.0,1.1068919
00:00.0,0.20334306
00:00.0,0.30878958
00:00.0,1.1064466
00:00.0,0.287915
00:00.0,0.082181334
00:00.0,0.36480403
00:00.0,0.17314813
00:00.0,0.24197647
00:00.0,0.47124222
00:00.0,1.1330495
00:00.0,2.1179752
00:00.0,0.4202825
00:00.0,1.1665606
00:00.0,0.32647792
00:00.0,0.6089245
00:00.0,0.66435266
00:00.0,2.6817355
00:00.0,8.299727
00:00.0,11.686988
00:00.0,24.74236
00:00.0,14.219614
00:00.0,2.981199
00:00.0,1.6361718
00:00.0,0.64120305
00:00.0,2.407486
00:00.0,3.0503411
00:00.0,2.6239834
00:00.0,25.149273
00:00.0,13.53719
00:00.0,6.8396015
00:00.0,12.438801
00:00.0,22.156605
00:00.0,16.293846
00:00.0,6.1242986
00:00.0,5.3801017
00:00.0,6.825583
00:00.0,11.930841
00:00.0,10.354758
00:00.0,19.792845
00:00.0,19.283329
00:00.0,25.997765
00:00.0,33.59555
00:00.0,52.956856
00:00.0,48.961067
00:00.0,50.90362
00:00.0,46.102497
00:00.0,42.21451
00:00.0,32.727043
00:00.0,46.08041
00:00.0,47.085117
00:00.0,46.992218
00:00.0,40.49129
00:00.0,40.303127
00:00.0,39.99526
00:00.0,21.445148
00:00.0,16.784216
00:00.0,10.026976
00:00.0,10.727076
00:00.0,17.524773
00:00.0,10.7373295
00:00.0,5.5673275
00:00.0,6.092803
00:00.0,4.3880897
00:00.0,2.6045015
00:00.0,5.1577115
00:00.0,10.767099
00:00.0,10.648151
00:00.0,19.009945
00:00.0,22.659094
00:00.0,22.893497
00:00.0,23.775074
00:00.0,17.676365
00:00.0,4.848844
00:00.0,0.80811024
00:00.0,0.5933772
00:00.0,0.09371579
00:00.0,0.000626922
00:00.0,0.1933054
00:00.0,8.48215
00:00.0,4.3535314
00:00.0,0.61119115
00:00.0,0.35082766
00:00.0,0.18956465
00:00.0,0.20136935
00:00.0,0.37800622
00:00.0,3.564828
00:00.0,4.2232037
